,device_brand,5g,internal_memory,ram,battery,price
3089,11,0,64.0,4.0,2950.0,28210
3090,11,0,16.0,4.0,2400.0,25296
3091,11,0,16.0,4.0,3000.0,27218
3092,11,0,16.0,4.0,2800.0,26412
3093,11,0,16.0,4.0,2500.0,26846
3094,11,0,32.0,4.0,5000.0,26846
3095,11,0,32.0,4.0,3100.0,28396
3096,11,0,32.0,4.0,3140.0,29512
3097,11,0,32.0,4.0,2730.0,27032
3098,11,0,64.0,4.0,4100.0,26598
3099,11,0,16.0,4.0,3140.0,27094
3100,11,0,32.0,4.0,3000.0,26970
3101,11,0,64.0,4.0,3000.0,30566
3102,11,0,32.0,4.0,2705.0,29698
3103,11,0,16.0,4.0,3000.0,26288
3104,11,0,32.0,4.0,3400.0,26412
3105,11,0,32.0,4.0,5000.0,28768
3106,11,0,64.0,4.0,4000.0,29574
3107,11,0,64.0,4.0,3250.0,27590
3108,11,0,64.0,4.0,3000.0,29512
3109,11,0,32.0,4.0,1400.0,23064
3110,11,0,16.0,4.0,3400.0,28086
3111,11,0,64.0,4.0,2800.0,27342
3112,11,0,32.0,4.0,2150.0,25358
3113,11,0,16.0,4.0,3000.0,25606
3114,11,0,16.0,4.0,4000.0,24800
3115,11,0,16.0,4.0,2540.0,27094
3116,11,0,16.0,4.0,2500.0,27528
3117,11,0,16.0,4.0,2500.0,24800
3118,11,0,16.0,4.0,2540.0,26164
3119,11,0,16.0,4.0,2500.0,26226
3120,11,0,64.0,4.0,2200.0,27466
3121,11,0,16.0,4.0,3080.0,24428
3122,11,0,32.0,4.0,2300.0,23188
3123,11,0,16.0,4.0,3000.0,26908
3124,11,0,32.0,4.0,3000.0,29140
3125,11,0,32.0,4.0,2500.0,29264
3126,11,0,32.0,4.0,2800.0,29326
3127,11,0,16.0,4.0,3000.0,23808
3128,11,0,32.0,4.0,3000.0,29388
3129,11,0,16.0,4.0,2200.0,29698
3130,11,0,128.0,4.0,3000.0,30318
3131,11,0,16.0,4.0,3400.0,27342
3132,11,0,32.0,4.0,2200.0,25606
3133,11,0,16.0,4.0,2200.0,25978
3134,11,0,32.0,4.0,3000.0,26536
3135,11,0,32.0,4.0,1500.0,23746
3136,11,0,16.0,4.0,1800.0,24986
3137,11,0,16.0,4.0,2480.0,25854
3138,11,0,16.0,4.0,1650.0,23746
3139,11,0,32.0,4.0,2000.0,22506
3140,11,0,32.0,4.0,2100.0,22134
3141,11,0,32.0,4.0,1800.0,25854
3142,11,0,32.0,4.0,2200.0,25110
3143,11,0,64.0,4.0,2900.0,30008
3144,11,0,16.0,4.0,3000.0,26660
3145,11,0,16.0,4.0,2900.0,27714
3146,11,0,16.0,4.0,2900.0,28768
3147,11,0,16.0,4.0,3100.0,29512
3148,11,0,32.0,4.0,2000.0,26908
3149,11,0,32.0,4.0,2000.0,24490
3150,11,0,16.0,4.0,1850.0,23808
3151,11,0,16.0,4.0,1200.0,19716
3152,11,0,32.0,4.0,2400.0,28396
3153,11,0,16.0,4.0,2400.0,27156
3154,11,0,16.0,4.0,2400.0,27900
3155,11,0,32.0,4.0,2000.0,23932
3156,11,0,16.0,4.0,2500.0,28148
3157,11,0,16.0,4.0,3400.0,24118
3158,11,0,16.0,4.0,2300.0,26908
3159,11,0,32.0,4.0,2300.0,25234
3160,11,0,16.0,4.0,1850.0,23436
3161,11,0,16.0,4.0,2000.0,24304
3162,11,0,32.0,4.0,3000.0,26784
3163,11,0,32.0,4.0,3100.0,27900
3164,11,0,16.0,4.0,2300.0,25110
3165,11,0,16.0,4.0,2000.0,24180
3166,11,0,512.0,0.25,1400.0,19654
3167,11,0,16.0,4.0,2000.0,21328
3168,11,0,16.0,4.0,2300.0,27342
3169,11,0,32.0,4.0,4250.0,29698
3170,11,0,16.0,4.0,1400.0,23312
3171,11,0,16.0,4.0,3100.0,26040
3172,11,0,16.0,4.0,2300.0,25792
3173,11,0,16.0,4.0,2000.0,25110
3174,11,0,16.0,4.0,2300.0,23250
3175,11,0,32.0,4.0,2070.0,23436
3176,11,0,16.0,4.0,2000.0,26660
3177,11,0,16.0,4.0,1650.0,24428
3178,11,0,16.0,4.0,2500.0,26970
3179,11,0,32.0,4.0,2500.0,28396
3180,11,0,16.0,4.0,2000.0,22382
3181,11,0,16.0,4.0,2500.0,24800
3182,11,0,16.0,4.0,1600.0,22754
3183,11,0,16.0,4.0,3200.0,26722
3184,11,0,16.0,4.0,1600.0,23188
3185,11,0,16.0,4.0,1500.0,23312
3186,11,0,16.0,4.0,1780.0,27466
3187,5,0,64.0,6.0,3700.0,30194
3188,5,0,64.0,6.0,2800.0,31930
3189,5,0,64.0,4.0,3700.0,30194
3190,5,0,64.0,4.0,3000.0,27714
3191,10,1,64.0,6.0,4300.0,31496
3192,10,0,128.0,4.0,3750.0,30008
3193,10,1,256.0,8.0,4000.0,31806
3194,10,1,128.0,8.0,4000.0,30628
3195,10,1,128.0,6.0,4000.0,32240
3196,10,1,128.0,8.0,4000.0,32240
3197,10,0,64.0,4.0,4000.0,29946
3198,10,0,128.0,8.0,4000.0,29574
3199,10,0,128.0,8.0,4000.0,31744
3200,10,0,128.0,6.0,3750.0,31620
3201,10,0,128.0,4.0,3400.0,23808
3202,11,1,128.0,8.0,4000.0,30070
3203,11,1,128.0,8.0,4000.0,33356
3204,11,1,128.0,8.0,4200.0,33790
3205,11,1,128.0,6.0,3800.0,33542
3206,11,0,128.0,6.0,4200.0,30504
3207,11,1,512.0,8.0,4500.0,40300
3208,11,0,256.0,6.0,3340.0,31744
3209,11,0,32.0,3.0,3020.0,27094
3210,11,0,128.0,8.0,4100.0,29822
3211,11,0,128.0,6.0,4000.0,30628
3212,11,1,128.0,8.0,4500.0,30876
3213,11,0,128.0,8.0,4500.0,34658
3214,11,0,128.0,6.0,3750.0,30814
3215,11,0,64.0,4.0,4000.0,28396
3216,11,1,256.0,8.0,4200.0,31930
3217,11,0,16.0,2.0,3020.0,24738
3218,11,0,64.0,4.0,4050.0,29326
3219,11,0,128.0,6.0,4000.0,32612
3220,11,1,128.0,6.0,4300.0,31992
3221,11,0,128.0,6.0,4000.0,31248
3222,11,0,64.0,6.0,3550.0,27590
3223,11,1,128.0,8.0,4500.0,29884
3224,7,0,32.0,3.0,4000.0,26908
3225,7,0,32.0,2.0,3550.0,27962
3226,7,0,64.0,4.0,5000.0,27590
3227,7,0,32.0,2.0,3000.0,26040
3228,7,0,128.0,4.0,4000.0,28954
3229,7,0,64.0,4.0,5000.0,28830
3230,7,0,64.0,4.0,5000.0,29202
3231,7,0,128.0,4.0,4000.0,30752
3232,7,0,32.0,2.0,4000.0,26722
3233,7,0,32.0,2.0,3000.0,24924
3234,7,0,64.0,4.0,4000.0,29884
3235,7,0,64.0,4.0,4000.0,27404
3236,7,0,32.0,2.0,3000.0,26226
3237,7,0,128.0,4.0,4000.0,32488
3238,7,0,128.0,4.0,3500.0,29512
3239,7,0,16.0,2.0,3000.0,17546
3240,7,0,128.0,4.0,3600.0,32984
3241,7,0,128.0,4.0,3500.0,30380
3242,9,0,16.0,1.0,3000.0,24490
3243,9,0,32.0,2.0,4000.0,26908
3244,9,0,64.0,4.0,3500.0,29264
3245,9,0,32.0,3.0,3500.0,25420
3246,9,0,0.06,0.03,1500.0,21142
3247,9,0,16.0,2.0,3000.0,19654
3248,11,0,256.0,8.0,4085.0,34286
3249,11,0,128.0,8.0,3800.0,31806
3250,8,1,256.0,12.0,4025.0,33728
3251,8,1,128.0,8.0,4025.0,30938
3252,8,1,256.0,12.0,4260.0,35588
3253,8,1,128.0,8.0,4200.0,31682
3254,8,1,128.0,8.0,4025.0,32054
3255,8,0,128.0,8.0,4000.0,29636
3256,8,0,64.0,3.0,5000.0,27838
3257,8,0,128.0,4.0,5000.0,28644
3258,8,0,128.0,8.0,4000.0,30690
3259,8,0,128.0,8.0,4000.0,31124
3260,1,1,128.0,6.0,4200.0,29450
3261,1,1,128.0,6.0,4200.0,29884
3262,1,0,64.0,3.0,5000.0,28892
3263,1,0,64.0,6.0,4300.0,27342
3264,1,1,128.0,6.0,4200.0,32550
3265,1,0,32.0,2.0,5000.0,25916
3266,1,1,64.0,6.0,4200.0,29078
3267,1,0,32.0,3.0,5000.0,27776
3268,1,0,64.0,4.0,5000.0,29140
3269,1,0,64.0,6.0,4000.0,31372
3270,1,0,64.0,4.0,4000.0,28644
3271,1,0,64.0,4.0,4035.0,27962
3272,1,0,64.0,4.0,4045.0,30256
3273,11,1,256.0,8.0,4000.0,33976
3274,11,0,128.0,4.0,3600.0,30566
3275,11,0,128.0,6.0,3140.0,31744
3276,11,0,128.0,6.0,4500.0,31868
3277,11,0,64.0,6.0,4000.0,28272
3278,11,0,128.0,4.0,5500.0,29388
3279,11,0,128.0,8.0,5500.0,31992
3280,2,1,128.0,8.0,4315.0,32860
3281,2,1,128.0,8.0,4500.0,29822
3282,2,1,128.0,6.0,4500.0,31868
3283,2,0,128.0,8.0,5000.0,31372
3284,2,1,128.0,6.0,5000.0,30566
3285,2,1,128.0,6.0,4400.0,29698
3286,2,1,128.0,8.0,4350.0,32302
3287,2,0,128.0,8.0,4500.0,32612
3288,2,0,128.0,8.0,4500.0,24800
3289,2,0,128.0,4.0,5000.0,29388
3290,2,0,128.0,8.0,4100.0,29512
3291,2,0,64.0,4.0,5000.0,31434
3292,2,0,32.0,3.0,5000.0,28024
3293,3,0,32.0,3.0,5020.0,27714
3294,3,0,128.0,4.0,5020.0,30628
3295,3,1,128.0,6.0,4700.0,29574
3296,3,0,64.0,6.0,5020.0,30194
3297,3,0,64.0,3.0,5020.0,27838
3298,3,0,64.0,6.0,5260.0,29636
3299,3,1,64.0,6.0,4160.0,31372
3300,3,1,64.0,6.0,4160.0,29884
3301,3,1,128.0,8.0,4700.0,34100
3302,3,1,128.0,6.0,4700.0,31806
3303,3,0,64.0,4.0,5020.0,29016
3304,3,1,256.0,8.0,5000.0,32364
3305,3,1,128.0,8.0,4720.0,31682
3306,3,1,256.0,8.0,4500.0,33108
3307,3,1,128.0,8.0,4780.0,30132
3308,3,0,64.0,6.0,4500.0,29822
3309,3,1,64.0,6.0,4500.0,30380
3310,3,0,32.0,3.0,4000.0,28520
3311,3,0,256.0,8.0,5260.0,34224
3312,3,0,128.0,6.0,5260.0,32364
3313,3,0,128.0,6.0,5260.0,30442
3314,3,0,32.0,3.0,5000.0,26660
3315,3,0,32.0,2.0,5000.0,27280
3316,3,1,128.0,8.0,4000.0,32054
3317,3,0,64.0,6.0,4030.0,29760
3318,3,0,64.0,6.0,4500.0,30318
3319,3,0,128.0,8.0,4000.0,32488
3320,3,0,64.0,4.0,4030.0,30504
3321,3,0,16.0,2.0,4000.0,25048
3322,3,0,32.0,3.0,4000.0,28644
3323,3,0,64.0,6.0,4000.0,31682
3324,3,0,64.0,6.0,4000.0,30628
3325,3,0,32.0,3.0,4000.0,27466
3326,11,1,128.0,6.0,4000.0,33294
3327,11,1,128.0,8.0,4500.0,31620
3328,5,0,64.0,6.0,3700.0,28520
3329,5,0,64.0,6.0,2800.0,31186
3330,5,0,64.0,4.0,3700.0,29574
3331,5,0,64.0,4.0,3000.0,29388
3332,10,1,64.0,6.0,4300.0,29202
3333,10,0,128.0,4.0,3750.0,28210
3334,10,1,256.0,8.0,4000.0,34410
3335,10,1,128.0,8.0,4000.0,32488
3336,10,1,128.0,6.0,4000.0,33356
3337,10,1,128.0,8.0,4000.0,31744
3338,10,0,64.0,4.0,4000.0,29450
3339,10,0,128.0,8.0,4000.0,31186
3340,10,0,128.0,8.0,4000.0,33046
3341,10,0,128.0,6.0,3750.0,31620
3342,10,0,128.0,4.0,3400.0,24180
3343,11,1,128.0,8.0,4000.0,29884
3344,11,1,128.0,8.0,4000.0,32178
3345,11,1,128.0,8.0,4200.0,33976
3346,11,1,128.0,6.0,3800.0,31434
3347,11,0,128.0,6.0,4200.0,29078
3348,11,1,512.0,8.0,4500.0,36890
3349,11,0,256.0,6.0,3340.0,31372
3350,11,0,32.0,3.0,3020.0,26350
3351,11,0,128.0,8.0,4100.0,30752
3352,11,0,128.0,6.0,4000.0,31062
3353,11,1,128.0,8.0,4500.0,32984
3354,11,0,128.0,8.0,4500.0,31186
3355,11,0,128.0,6.0,3750.0,30442
3356,11,0,64.0,4.0,4000.0,29512
3357,11,1,256.0,8.0,4200.0,32798
3358,11,0,16.0,2.0,3020.0,26288
3359,11,0,64.0,4.0,4050.0,29140
3360,11,0,128.0,6.0,4000.0,32798
3361,11,1,128.0,6.0,4300.0,30442
3362,11,0,128.0,6.0,4000.0,34224
3363,11,0,64.0,6.0,3550.0,28520
3364,11,1,128.0,8.0,4500.0,34472
3365,7,0,32.0,3.0,4000.0,28334
3366,7,0,32.0,2.0,3550.0,26598
3367,7,0,64.0,4.0,5000.0,27652
3368,7,0,32.0,2.0,3000.0,25668
3369,7,0,128.0,4.0,4000.0,30194
3370,7,0,64.0,4.0,5000.0,28830
3371,7,0,64.0,4.0,5000.0,29388
3372,7,0,128.0,4.0,4000.0,29698
3373,7,0,32.0,2.0,4000.0,27652
3374,7,0,32.0,2.0,3000.0,26474
3375,7,0,64.0,4.0,4000.0,30628
3376,7,0,64.0,4.0,4000.0,28458
3377,7,0,32.0,2.0,3000.0,26102
3378,7,0,128.0,4.0,4000.0,29946
3379,7,0,128.0,4.0,3500.0,29636
3380,7,0,16.0,2.0,3000.0,18786
3381,7,0,128.0,4.0,3600.0,33046
3382,7,0,128.0,4.0,3500.0,29574
3383,9,0,16.0,1.0,3000.0,23994
3384,9,0,32.0,2.0,4000.0,25668
3385,9,0,64.0,4.0,3500.0,29636
3386,9,0,32.0,3.0,3500.0,25668
3387,9,0,0.1,0.03,1500.0,21328
3388,9,0,16.0,2.0,3000.0,24924
3389,11,0,256.0,8.0,4085.0,33542
3390,11,0,128.0,8.0,3800.0,30628
3391,8,1,256.0,12.0,4025.0,34906
3392,8,1,128.0,8.0,4025.0,33232
3393,8,1,256.0,12.0,4260.0,34100
3394,8,1,128.0,8.0,4200.0,35898
3395,8,1,128.0,8.0,4025.0,34782
3396,8,0,128.0,8.0,4000.0,33046
3397,8,0,64.0,3.0,5000.0,28148
3398,8,0,128.0,4.0,5000.0,28706
3399,8,0,128.0,8.0,4000.0,31558
3400,8,0,128.0,8.0,4000.0,28830
3401,1,1,128.0,6.0,4200.0,28830
3402,1,1,128.0,6.0,4200.0,31186
3403,1,0,64.0,3.0,5000.0,28706
3404,1,0,64.0,6.0,4300.0,29760
3405,1,1,128.0,6.0,4200.0,32550
3406,1,0,32.0,2.0,5000.0,27652
3407,1,1,64.0,6.0,4200.0,30442
3408,1,0,32.0,3.0,5000.0,27094
3409,1,0,64.0,4.0,5000.0,27776
3410,1,0,64.0,6.0,4000.0,30318
3411,1,0,64.0,4.0,4000.0,28334
3412,1,0,64.0,4.0,4035.0,28024
3413,1,0,64.0,4.0,4045.0,29574
3414,0,0,32.0,3.0,5000.0,28830
3415,0,1,128.0,6.0,4500.0,32302
3416,0,0,32.0,3.0,5000.0,26660
3417,0,0,64.0,4.0,5000.0,29636
3418,0,0,32.0,2.0,4000.0,25916
3419,0,0,64.0,6.0,6000.0,29450
3420,0,1,128.0,12.0,5000.0,34844
3421,0,0,128.0,12.0,5000.0,34658
3422,0,1,128.0,12.0,4500.0,33914
3423,0,0,128.0,8.0,4500.0,28520
3424,0,1,128.0,12.0,4000.0,33976
3425,0,0,128.0,8.0,4000.0,32302
3426,0,0,256.0,8.0,3300.0,33914
3427,0,0,64.0,4.0,4050.0,30876
3428,0,0,128.0,6.0,4500.0,33232
3429,0,0,128.0,6.0,4500.0,32178
3430,0,0,16.0,2.0,3000.0,25730
3431,0,0,128.0,6.0,4500.0,32860
3432,0,0,64.0,4.0,4000.0,31372
3433,0,0,32.0,3.0,4000.0,27466
3434,0,0,64.0,4.0,6000.0,29636
3435,0,0,32.0,3.0,4000.0,27342
3436,0,1,512.0,12.0,4235.0,34534
3437,0,1,128.0,6.0,4500.0,34534
3438,0,0,32.0,3.0,4000.0,29512
3439,0,0,64.0,4.0,4000.0,31806
3440,0,0,256.0,12.0,4300.0,32240
3441,0,0,256.0,8.0,3500.0,32240
3442,0,0,32.0,2.0,4000.0,26288
3443,0,0,32.0,2.0,3000.0,25978
3444,4,0,64.0,3.0,1821.0,31062
3445,4,0,64.0,4.0,3969.0,33108
3446,4,0,64.0,4.0,3046.0,33728
3447,4,0,64.0,4.0,3110.0,31620
3448,11,0,128.0,8.0,6000.0,35402
3449,11,0,64.0,6.0,5000.0,27838
3450,11,0,128.0,8.0,4000.0,31186
3451,11,0,32.0,3.0,4000.0,26970
3452,11,0,32.0,2.0,4000.0,26908
3453,11,0,16.0,2.0,4000.0,25606
